,name,location,type,final demand,SP name,SP amount,ES,local demand,local supply,County,State,Country,World,Watershed
process1018,21207,,Unit process,,population,17562,carbon sequestration,,342618.3127,,Kentucky,United States,World,
process1019,21209,,Unit process,,population,47211,carbon sequestration,,207309.1204,,Kentucky,United States,World,
process1020,21211,,Unit process,,population,42286,carbon sequestration,,159024.6255,,Kentucky,United States,World,
process1021,21213,,Unit process,,population,17323,carbon sequestration,,214474.1508,,Kentucky,United States,World,
process1022,21215,,Unit process,,population,17135,carbon sequestration,,225668.9432,,Kentucky,United States,World,
process1023,21217,,Unit process,,population,24514,carbon sequestration,,470144.956,,Kentucky,United States,World,
process1024,21219,,Unit process,,population,12472,carbon sequestration,,277530.0471,,Kentucky,United States,World,
process1025,21221,,Unit process,,population,14282,carbon sequestration,,709519.6307,,Kentucky,United States,World,
process1026,21223,,Unit process,,population,8829,carbon sequestration,,231819.1547,,Kentucky,United States,World,
process1027,21225,,Unit process,,population,14992,carbon sequestration,,140371.9355,,Kentucky,United States,World,
process1028,21227,,Unit process,,population,113787,carbon sequestration,,272430.0746,,Kentucky,United States,World,
process1029,21229,,Unit process,,population,11701,carbon sequestration,,168891.2991,,Kentucky,United States,World,
process1030,21231,,Unit process,,population,20819,carbon sequestration,,1078886.482,,Kentucky,United States,World,
process1031,21233,,Unit process,,population,13618,carbon sequestration,,159460.5209,,Kentucky,United States,World,
process1032,21235,,Unit process,,population,35756,carbon sequestration,,1003149.659,,Kentucky,United States,World,
process1033,21237,,Unit process,,population,7298,carbon sequestration,,602961.3715,,Kentucky,United States,World,
process1034,21239,,Unit process,,population,24847,carbon sequestration,,120043.7726,,Kentucky,United States,World,
process1035,22001,,Unit process,,population,61611,carbon sequestration,,496430.3558,,Louisiana,United States,World,
process1036,22003,,Unit process,,population,25740,carbon sequestration,,1117631.225,,Louisiana,United States,World,
process1037,22005,,Unit process,,population,107647,carbon sequestration,,516517.8681,,Louisiana,United States,World,
process1038,22007,,Unit process,,population,23321,carbon sequestration,,393245.7453,,Louisiana,United States,World,
process1039,22009,,Unit process,,population,41925,carbon sequestration,,1007376.936,,Louisiana,United States,World,
process1040,22011,,Unit process,,population,35662,carbon sequestration,,2178396.264,,Louisiana,United States,World,
process1041,22013,,Unit process,,population,14312,carbon sequestration,,1122525.967,,Louisiana,United States,World,
process1042,22015,,Unit process,,population,117742,carbon sequestration,,1400082.353,,Louisiana,United States,World,
process1043,22017,,Unit process,,population,254970,carbon sequestration,,1260155.394,,Louisiana,United States,World,
process1044,22019,,Unit process,,population,192307,carbon sequestration,,1520888.942,,Louisiana,United States,World,
process1045,22021,,Unit process,,population,10118,carbon sequestration,,938491.8436,,Louisiana,United States,World,
process1046,22023,,Unit process,,population,6934,carbon sequestration,,103173.2591,,Louisiana,United States,World,
process1047,22025,,Unit process,,population,10409,carbon sequestration,,405550.7088,,Louisiana,United States,World,
process1048,22027,,Unit process,,population,17059,carbon sequestration,,2399181.817,,Louisiana,United States,World,
process1049,22029,,Unit process,,population,20624,carbon sequestration,,592177.5013,,Louisiana,United States,World,
process1050,22031,,Unit process,,population,26695,carbon sequestration,,1797809.647,,Louisiana,United States,World,
process1051,22033,,Unit process,,population,439662,carbon sequestration,,692828.4699,,Louisiana,United States,World,
process1052,22035,,Unit process,,population,7738,carbon sequestration,,562750.0223,,Louisiana,United States,World,
process1053,22037,,Unit process,,population,20252,carbon sequestration,,820019.1106,,Louisiana,United States,World,
process1054,22039,,Unit process,,population,33989,carbon sequestration,,868635.0677,,Louisiana,United States,World,
process1055,22041,,Unit process,,population,20714,carbon sequestration,,466921.1464,,Louisiana,United States,World,
process1056,22043,,Unit process,,population,22049,carbon sequestration,,549977.3794,,Louisiana,United States,World,
process1057,22045,,Unit process,,population,73527,carbon sequestration,,212294.6739,,Louisiana,United States,World,
process1058,22047,,Unit process,,population,33386,carbon sequestration,,953098.8795,,Louisiana,United States,World,
process1059,22049,,Unit process,,population,16210,carbon sequestration,,1453765.594,,Louisiana,United States,World,
process1060,22051,,Unit process,,population,432706,carbon sequestration,,131604.0814,,Louisiana,United States,World,
process1061,22053,,Unit process,,population,31529,carbon sequestration,,424512.158,,Louisiana,United States,World,
process1062,22055,,Unit process,,population,221602,carbon sequestration,,86075.71667,,Louisiana,United States,World,
process1063,22057,,Unit process,,population,96453,carbon sequestration,,398199.5147,,Louisiana,United States,World,
process1064,22059,,Unit process,,population,14840,carbon sequestration,,1906956.035,,Louisiana,United States,World,
process1065,22061,,Unit process,,population,46543,carbon sequestration,,861687.985,,Louisiana,United States,World,
process1066,22063,,Unit process,,population,128192,carbon sequestration,,962307.1695,,Louisiana,United States,World,
process1067,22065,,Unit process,,population,12113,carbon sequestration,,726106.3582,,Louisiana,United States,World,
process1068,22067,,Unit process,,population,27893,carbon sequestration,,794773.5029,,Louisiana,United States,World,
process1069,22069,,Unit process,,population,39434,carbon sequestration,,2919205.011,,Louisiana,United States,World,
process1070,22071,,Unit process,,population,341407,carbon sequestration,,92643.66119,,Louisiana,United States,World,
process1071,22073,,Unit process,,population,153752,carbon sequestration,,737403.3135,,Louisiana,United States,World,
process1072,22075,,Unit process,,population,23220,carbon sequestration,,139966.689,,Louisiana,United States,World,
process1073,22077,,Unit process,,population,22821,carbon sequestration,,713097.6053,,Louisiana,United States,World,
process1074,22079,,Unit process,,population,131655,carbon sequestration,,2725458.593,,Louisiana,United States,World,
process1075,22081,,Unit process,,population,9068,carbon sequestration,,637973.7601,,Louisiana,United States,World,
process1076,22083,,Unit process,,population,20785,carbon sequestration,,362328.9571,,Louisiana,United States,World,
process1077,22085,,Unit process,,population,24265,carbon sequestration,,2196930.899,,Louisiana,United States,World,
process1078,22087,,Unit process,,population,35947,carbon sequestration,,92900.20378,,Louisiana,United States,World,
process1079,22089,,Unit process,,population,52663,carbon sequestration,,575686.126,,Louisiana,United States,World,
process1080,22091,,Unit process,,population,11106,carbon sequestration,,675674.1703,,Louisiana,United States,World,
process1081,22093,,Unit process,,population,21978,carbon sequestration,,180951.0714,,Louisiana,United States,World,
process1082,22095,,Unit process,,population,45741,carbon sequestration,,278228.3913,,Louisiana,United States,World,
process1083,22097,,Unit process,,population,83774,carbon sequestration,,1258053.107,,Louisiana,United States,World,
process1084,22099,,Unit process,,population,52343,carbon sequestration,,954256.7267,,Louisiana,United States,World,
process1085,22101,,Unit process,,population,54285,carbon sequestration,,490509.4435,,Louisiana,United States,World,
process1086,22103,,Unit process,,population,234283,carbon sequestration,,816336.7027,,Louisiana,United States,World,
process1087,22105,,Unit process,,population,121209,carbon sequestration,,1467736.949,,Louisiana,United States,World,
process1088,22107,,Unit process,,population,5189,carbon sequestration,,1189685.64,,Louisiana,United States,World,
process1089,22109,,Unit process,,population,111666,carbon sequestration,,125560.5736,,Louisiana,United States,World,
process1090,22111,,Unit process,,population,22633,carbon sequestration,,2011421.089,,Louisiana,United States,World,
process1091,22113,,Unit process,,population,58041,carbon sequestration,,125101.9753,,Louisiana,United States,World,
process1092,22115,,Unit process,,population,51542,carbon sequestration,,3252796.656,,Louisiana,United States,World,
process1093,22117,,Unit process,,population,47025,carbon sequestration,,1206335.936,,Louisiana,United States,World,
process1094,22119,,Unit process,,population,41156,carbon sequestration,,1177453.326,,Louisiana,United States,World,
process1095,22121,,Unit process,,population,23748,carbon sequestration,,249731.7306,,Louisiana,United States,World,
process1096,22123,,Unit process,,population,11587,carbon sequestration,,468233.3731,,Louisiana,United States,World,
process1097,22125,,Unit process,,population,15575,carbon sequestration,,668559.0863,,Louisiana,United States,World,
process1098,22127,,Unit process,,population,15233,carbon sequestration,,2177211.174,,Louisiana,United States,World,
process1099,23001,,Unit process,,population,107766,carbon sequestration,,667596.484,,Maine,United States,World,
process1100,23003,,Unit process,,population,71757,carbon sequestration,,17528039.03,,Maine,United States,World,
process1101,23005,,Unit process,,population,282143,carbon sequestration,,1500597.104,,Maine,United States,World,
process1102,23007,,Unit process,,population,30704,carbon sequestration,,4494113.196,,Maine,United States,World,
process1103,23009,,Unit process,,population,54470,carbon sequestration,,4260627.65,,Maine,United States,World,
process1104,23011,,Unit process,,population,122022,carbon sequestration,,1850053.525,,Maine,United States,World,
process1105,23013,,Unit process,,population,39848,carbon sequestration,,1055470.727,,Maine,United States,World,
process1106,23015,,Unit process,,population,34440,carbon sequestration,,870996.1677,,Maine,United States,World,
process1107,23017,,Unit process,,population,57814,carbon sequestration,,5960587.865,,Maine,United States,World,
process1108,23019,,Unit process,,population,153742,carbon sequestration,,9808667.777,,Maine,United States,World,
process1109,23021,,Unit process,,population,17432,carbon sequestration,,10129300.62,,Maine,United States,World,
process1110,23023,,Unit process,,population,35394,carbon sequestration,,372082.1163,,Maine,United States,World,
